distance_km,weight_kg,priority_encoded,hour_of_day,day_of_week,traffic_factor,weather_score,driver_experience_days,is_rush_hour,zone_density,is_delayed,delay_minutes
20.95,11.6,2,20,0,1.42,0.13,374,1,0.14,1,26.5
29.14,14.9,2,16,2,0.68,0.9,375,0,0.34,1,27.4
17.07,11.8,1,11,3,0.59,0.05,81,0,0.44,1,13.2
21.31,9.9,1,19,3,1.16,0.36,180,1,0.57,1,10.9
11.82,14.9,0,13,4,0.81,0.22,26,0,0.9,1,11.7
23.72,9.8,1,22,3,0.57,0.04,728,0,0.4,1,23.5
12.56,13.9,0,11,4,0.78,0.15,360,0,0.98,0,0
6.97,9.9,0,20,3,1.3,0.75,182,1,0.74,1,26.3
13.65,5.3,2,9,6,1.53,0.77,369,1,0.34,1,14.2
9.16,7.9,2,1,3,1.02,0.41,368,0,0.91,0,0
5.03,10.2,1,16,4,1.04,0.27,360,0,0.11,0,0
5.06,14.7,1,8,6,1.37,0.59,373,1,0.84,1,12.2
28.39,13.4,0,20,5,1.61,0.46,85,1,0.16,1,73.4
17.07,7.2,2,16,4,0.9,0.88,20,0,0.92,1,44.4
12.87,11.9,1,12,4,0.72,0.71,182,0,0.7,1,20.0
10.86,11.9,0,5,2,0.82,0.97,171,0,0.18,0,0
23.79,14.5,1,16,6,0.7,0.44,99,0,0.76,1,52.5
22.5,8.7,1,13,5,0.97,0.36,374,0,0.13,1,24.2
23.72,12.7,2,3,3,1.03,0.21,97,0,0.66,1,31.8
19.04,0.9,1,19,0,1.99,0.33,181,1,0.84,1,29.4
8.43,9.1,2,15,0,1.24,0.25,738,0,0.95,0,0
9.82,9.5,0,16,2,0.64,0.18,96,0,0.23,0,0
9.71,8.2,1,8,5,1.42,0.84,190,1,0.24,1,40.7
22.65,7.2,2,18,6,1.81,0.74,23,1,0.67,1,61.7
17.54,10.6,0,18,0,1.91,0.5,374,1,0.95,1,34.0
21.92,6.9,1,19,1,1.67,0.07,177,1,0.48,1,25.3
7.8,8.6,2,16,3,0.73,0.57,359,0,0.61,0,0
19.04,12.0,2,10,0,1.16,0.1,176,1,0.96,1,33.9
23.56,2.4,0,15,3,0.8,0.25,188,0,0.67,1,31.6
15.28,4.2,2,2,0,0.61,0.78,370,0,0.81,0,0
5.39,2.7,2,22,3,0.88,0.28,367,0,0.41,0,0
36.1,12.9,2,0,2,1.11,0.1,170,0,0.74,1,39.9
36.1,9.2,0,12,6,0.84,0.6,26,0,0.21,1,46.3
11.82,7.4,1,14,2,1.13,0.62,22,0,0.9,1,22.2
21.25,12.4,1,9,3,1.18,0.47,176,1,0.97,1,27.1
9.22,8.9,2,17,0,1.49,0.65,27,1,0.69,1,44.4
14.05,1.4,2,9,1,1.29,0.34,85,1,0.81,1,25.1
9.71,8.5,1,8,6,1.84,0.75,96,1,0.25,1,43.2
17.07,4.5,2,8,0,1.61,0.42,27,1,0.61,1,38.9
11.82,11.0,1,10,2,1.56,0.69,96,1,0.36,1,33.9
20.5,3.4,1,17,6,1.56,0.01,372,1,0.55,0,0
19.68,5.3,1,11,2,0.86,0.99,36,0,0.72,1,57.2
9.61,12.7,0,21,4,0.79,0.65,370,0,0.81,0,0
31.39,13.1,1,9,4,2.01,0.86,82,1,0.87,1,60.9
13.65,5.3,1,17,2,1.67,0.01,184,1,0.47,1,9.8
2.96,11.5,1,7,4,0.99,0.02,25,0,0.95,0,0
15.04,4.0,2,8,0,1.32,0.62,177,1,0.71,1,17.6
20.19,3.0,0,8,4,1.45,0.89,184,1,0.38,1,32.1
26.16,10.2,0,13,6,0.8,0.28,374,0,0.47,1,1.2
10.86,11.3,1,10,1,1.6,0.2,176,1,0.59,1,4.4
13.22,4.9,2,18,2,1.12,0.33,727,1,0.65,0,0
3.46,8.8,2,17,2,1.61,0.87,93,1,0.36,1,28.7
15.98,6.4,1,2,6,0.78,0.59,97,0,0.85,0,0
23.33,12.2,2,8,3,1.37,0.43,358,1,0.51,1,28.5
24.41,7.7,1,21,2,0.54,0.63,724,0,1.0,1,10.4
26.1,6.0,1,19,3,1.31,0.08,355,1,0.35,1,19.0
2.37,5.0,1,8,1,1.62,0.96,366,1,0.26,0,0
9.82,14.3,0,18,0,1.65,0.99,99,1,0.44,1,24.0
17.49,7.3,1,15,1,0.74,0.03,170,0,0.91,0,0
19.05,12.6,1,21,6,0.95,0.44,739,0,0.85,0,0
21.31,11.5,1,8,2,1.58,0.74,733,1,0.38,1,37.8
13.35,9.1,2,19,1,1.43,0.0,38,1,0.67,1,42.6
8.43,0.8,1,18,4,1.8,0.67,359,1,0.63,1,13.7
6.13,12.5,0,14,1,1.0,0.03,20,0,0.59,0,0
22.65,11.6,1,9,2,0.96,0.28,732,1,0.2,1,14.1
26.62,15.0,1,19,5,1.74,0.79,93,1,0.24,1,51.0
13.75,3.7,1,20,5,1.73,0.2,729,1,0.9,1,39.3
31.39,14.1,0,11,5,0.84,0.11,93,0,0.49,1,51.6
9.22,7.7,1,16,6,0.56,0.19,170,0,0.11,1,17.9
12.11,3.6,1,20,3,0.93,0.93,369,1,0.4,1,14.6
19.05,5.6,1,18,4,1.12,0.58,172,1,0.29,0,0
10.86,11.7,1,18,5,1.86,0.6,729,1,0.93,1,19.4
23.33,7.1,0,11,3,0.73,0.15,175,0,0.24,1,36.8
3.46,10.2,2,0,3,0.76,0.67,367,0,0.2,0,0
21.31,7.3,0,11,2,0.88,0.3,85,0,0.4,1,25.4
17.54,6.2,0,19,5,1.29,0.78,33,1,0.95,1,19.2
3.46,6.1,1,15,4,0.76,0.27,172,0,0.93,0,0
23.72,7.9,1,9,6,1.16,0.47,26,1,0.48,1,46.5
19.68,14.4,1,8,6,1.44,0.78,183,1,0.2,1,42.3
12.66,3.6,2,17,1,1.96,0.29,20,1,0.27,1,44.8
12.56,3.3,1,7,5,0.75,0.62,39,0,0.21,1,20.7
16.08,8.8,1,11,0,0.7,0.04,84,0,0.14,1,12.3
29.14,11.4,1,9,3,1.39,0.03,367,1,0.82,1,18.7
14.18,13.3,2,13,3,0.9,0.05,728,0,0.61,0,0
21.31,6.6,1,4,5,0.75,0.41,374,0,0.38,0,0
19.05,13.8,2,13,0,0.71,0.78,358,0,0.53,0,0
28.39,7.6,0,21,6,0.75,0.39,373,0,0.25,1,48.5
13.65,3.1,2,18,5,1.27,0.23,363,1,0.64,0,0
9.17,9.5,1,20,1,1.13,1.0,188,1,0.84,1,18.1
17.49,7.8,1,7,2,0.92,0.92,375,0,0.21,0,0
13.22,13.7,1,13,5,0.78,0.95,100,0,0.15,1,28.2
23.33,1.6,2,20,6,1.35,0.61,737,1,0.28,1,50.7
28.39,13.1,2,12,4,0.6,0.47,98,0,0.4,1,31.9
9.71,8.8,0,18,3,1.17,0.14,738,1,0.81,0,0
14.33,10.6,1,19,5,1.08,0.56,188,1,0.23,0,0
9.61,11.9,1,15,5,1.03,1.0,732,0,0.28,0,0
5.56,4.9,0,11,3,0.82,0.4,735,0,0.67,0,0
12.66,6.4,0,19,1,1.66,0.86,190,1,0.56,1,26.2
23.33,4.6,1,10,6,1.48,0.66,80,1,0.98,1,33.5
19.2,2.4,0,10,3,1.35,0.57,723,1,0.5,1,33.0
10.55,10.2,1,16,6,0.94,0.13,22,0,0.76,0,0
5.03,9.1,2,8,6,1.31,0.92,171,1,0.24,1,27.0
23.72,6.1,1,17,4,1.61,0.36,733,1,0.23,1,32.2
3.84,6.2,0,17,1,1.81,0.38,366,1,0.54,0,0
9.96,6.6,0,12,5,0.96,0.73,357,0,0.14,0,0
12.11,12.6,1,6,5,0.58,0.52,182,0,0.67,0,0
25.34,8.1,0,9,4,1.72,0.49,96,1,0.43,1,29.7
9.16,9.9,2,8,3,1.71,0.04,372,1,0.15,0,0
22.5,9.0,1,8,0,1.73,0.35,369,1,0.38,1,25.3
6.13,1.4,0,13,0,0.86,0.3,731,0,0.65,0,0
17.54,7.2,1,13,0,0.99,0.84,372,0,0.49,1,32.2
7.34,10.7,1,15,0,1.01,0.0,94,0,0.17,1,26.7
26.16,11.3,1,20,6,1.66,0.98,372,1,1.0,1,57.7
5.03,1.7,0,10,6,1.95,0.31,366,1,0.41,1,13.8
11.82,3.0,0,10,1,1.57,0.02,38,1,0.17,1,12.6
12.67,0.9,2,6,5,0.59,0.69,170,0,0.24,0,0
26.62,11.8,2,12,6,0.76,0.43,355,0,0.51,1,31.4
20.95,7.0,1,4,5,0.87,0.65,82,0,0.58,1,22.0
26.62,1.5,1,11,2,0.7,0.28,369,0,0.78,1,26.7
3.46,5.0,1,12,1,0.72,0.44,97,0,0.62,0,0
5.03,7.4,2,22,1,1.01,0.65,177,0,0.76,0,0
19.05,8.1,1,7,0,0.93,0.59,721,0,0.18,0,0
21.25,10.1,1,17,6,0.61,0.83,185,1,0.64,1,31.6
35.18,11.8,1,17,6,1.12,0.22,727,1,0.87,1,28.1
29.14,14.1,0,2,5,0.91,0.28,24,0,0.19,1,29.3
14.18,2.7,1,9,3,1.77,0.28,40,1,0.28,1,27.4
7.3,1.2,2,20,2,1.62,0.76,722,1,0.83,1,18.3
20.14,12.0,1,15,2,0.76,0.94,181,0,0.19,1,11.6
28.27,6.2,0,9,0,1.72,0.8,361,1,0.85,1,40.6
12.66,11.9,0,19,2,1.26,0.85,737,1,0.97,1,13.7
6.97,2.3,0,20,2,1.36,0.97,189,1,0.13,0,0
7.51,2.9,0,9,4,2.06,0.5,368,1,0.25,0,0
12.66,9.6,2,20,2,1.76,0.97,369,1,0.27,1,38.4
20.14,7.6,2,16,2,0.89,0.88,721,0,0.83,0,0
16.08,8.7,1,15,6,0.78,0.67,90,0,0.93,1,57.0
15.01,11.4,1,19,0,1.22,0.54,30,1,0.9,1,42.2
19.04,14.8,1,13,5,0.73,0.79,375,0,0.47,0,0
13.65,14.3,1,17,3,1.32,0.57,369,1,0.48,1,34.6
13.22,4.2,1,14,4,0.86,0.32,24,0,0.22,1,6.6
18.52,7.7,1,16,5,0.63,0.66,735,0,0.78,0,0
19.2,7.9,1,17,2,1.29,0.43,33,1,0.63,1,55.9
19.05,10.5,1,19,0,0.92,0.07,367,1,0.99,1,28.1
19.04,1.6,1,12,2,0.72,0.91,23,0,0.68,1,23.9
5.39,3.3,0,16,6,0.76,0.9,30,0,0.12,1,12.6
16.05,8.6,1,9,6,1.96,0.83,359,1,0.19,1,37.4
16.05,11.3,1,9,2,1.79,0.49,185,1,0.86,1,58.9
23.56,2.9,0,12,0,0.67,0.63,375,0,0.25,1,21.0
23.33,14.7,0,19,4,1.83,0.43,357,1,0.14,1,47.6
19.2,7.8,0,21,0,0.94,0.9,83,0,0.67,1,29.2
7.3,4.6,1,10,3,1.18,0.13,83,1,0.28,0,0
28.39,10.5,0,20,4,1.5,0.83,736,1,0.12,1,48.6
11.82,6.5,1,19,1,2.2,0.66,356,1,0.69,1,31.5
35.18,14.5,1,14,0,0.84,0.87,184,0,0.73,1,52.5
19.2,6.9,1,18,5,1.62,0.76,370,1,0.34,1,43.1
9.96,3.0,1,0,2,1.06,0.52,85,0,0.45,1,12.4
2.96,12.9,2,20,1,1.61,0.19,357,1,0.47,0,0
23.79,11.6,1,18,6,1.81,0.82,365,1,0.77,1,45.9
7.34,14.3,1,11,3,0.88,0.45,27,0,0.58,1,15.4
19.05,14.0,1,3,5,0.89,0.91,94,0,0.97,1,59.8
6.13,5.6,1,7,4,0.81,0.65,99,0,0.61,0,0
18.52,14.2,2,18,5,1.4,0.9,92,1,0.37,1,25.6
4.73,2.6,1,10,2,1.73,0.34,172,1,0.45,1,20.0
28.27,3.2,1,19,4,1.23,0.82,173,1,0.92,1,49.8
31.39,1.9,2,11,4,0.78,0.47,96,0,0.69,1,3.6
7.13,14.3,0,20,2,1.31,0.35,726,1,0.99,0,0
12.11,14.1,1,18,1,1.59,0.95,95,1,0.93,1,55.4
21.31,3.2,1,11,0,0.97,0.47,176,0,0.61,1,30.5
26.62,6.4,1,6,3,0.72,0.14,363,0,0.35,1,21.0
2.96,2.0,2,17,6,1.98,0.76,31,1,0.82,1,35.3
23.49,13.6,1,7,5,0.71,0.36,28,0,0.53,1,31.8
9.16,2.3,2,15,3,0.74,0.41,174,0,0.99,0,0
16.05,7.4,2,13,2,0.64,0.12,22,0,0.96,1,20.7
15.01,1.1,0,13,6,0.77,0.97,188,0,0.88,0,0
26.62,12.3,1,20,3,1.49,0.79,725,1,0.41,1,27.3
19.68,11.7,0,9,3,1.44,0.48,172,1,0.27,1,34.9
9.16,9.3,0,17,6,1.58,0.14,723,1,0.73,0,0
21.08,12.3,1,17,4,0.87,0.44,723,1,0.46,1,38.9
16.08,3.0,2,20,6,1.65,0.93,97,1,0.46,1,30.7
16.08,2.1,1,18,6,1.86,0.38,188,1,0.82,1,24.7
6.97,1.3,1,15,2,0.91,0.21,173,0,0.12,0,0
8.8,3.4,1,8,3,1.48,0.23,173,1,0.76,1,24.7
8.87,14.8,0,20,0,1.23,0.01,356,1,0.14,0,0
17.07,5.8,0,11,2,0.82,0.19,356,0,0.2,1,50.2
5.77,7.2,1,15,5,0.85,0.99,187,0,0.7,0,0
8.43,1.6,2,17,0,1.55,0.53,40,1,0.1,1,11.4
5.39,5.9,0,16,5,0.74,0.48,35,0,0.25,0,0
3.46,5.0,2,9,4,1.71,0.51,371,1,0.14,0,0
26.16,4.9,2,22,6,1.06,0.67,176,0,0.92,1,36.0
28.39,4.9,0,16,2,0.56,0.74,364,0,0.61,1,18.4
19.68,0.6,1,7,2,0.9,0.84,94,0,0.84,1,32.7
7.56,10.5,1,6,5,0.78,0.94,370,0,0.14,0,0
22.65,14.4,1,16,3,0.89,0.7,362,0,0.69,1,10.1
6.73,14.6,2,14,3,0.67,0.08,734,0,0.49,0,0
5.56,8.6,0,13,3,0.83,0.24,25,0,0.44,0,0
3.84,0.6,2,13,2,0.75,0.16,89,0,0.59,0,0
26.16,2.0,0,7,2,0.96,0.28,188,0,0.91,0,0
26.1,7.7,0,1,2,0.79,0.96,93,0,0.75,1,18.7
7.3,0.7,1,6,6,0.95,0.3,37,0,0.2,1,14.2
25.34,5.3,0,19,2,1.65,0.36,729,1,0.92,1,27.1
16.28,5.0,1,22,4,0.83,0.76,188,0,0.54,0,0
7.13,11.7,2,8,5,1.63,0.36,80,1,0.84,1,18.7
2.37,12.8,0,20,5,1.61,0.19,364,1,0.28,0,0
38.67,9.8,1,18,4,1.56,0.49,729,1,0.62,1,60.0
17.54,1.2,0,18,2,1.33,0.95,721,1,0.71,1,43.4
19.8,9.7,2,6,1,0.94,0.34,359,0,0.98,0,0
7.3,11.1,1,11,2,0.97,0.68,188,0,0.61,0,0
13.75,14.9,0,12,4,0.74,0.51,363,0,0.65,0,0
35.18,3.5,1,13,3,0.71,0.83,86,0,0.54,1,49.4
12.56,7.5,1,11,1,0.73,0.72,733,0,0.26,0,0
16.05,4.0,1,22,0,0.74,0.09,720,0,0.6,0,0
6.73,2.1,1,23,5,0.77,0.2,24,0,0.45,1,18.4
38.67,0.8,2,21,0,0.75,0.4,30,0,0.76,1,61.3
8.48,8.9,1,16,2,0.8,0.01,357,0,0.29,0,0
9.17,13.5,1,7,0,0.7,0.07,190,0,0.14,0,0
23.33,5.1,0,14,1,0.95,0.83,176,0,0.71,1,33.5
19.2,13.4,2,22,0,1.05,0.74,722,0,0.51,1,21.0
14.05,14.2,0,2,0,0.73,0.79,21,0,0.23,1,40.2
9.61,7.3,0,5,6,0.96,0.91,170,0,0.43,0,0
25.63,0.6,0,6,5,0.55,0.96,90,0,0.31,1,24.9
5.39,9.4,1,8,2,1.76,0.72,182,1,0.51,1,17.0
13.75,9.6,1,8,6,1.36,0.98,369,1,0.4,1,37.4
12.56,9.0,0,9,1,1.54,0.02,367,1,0.7,0,0
5.39,9.8,1,9,6,1.46,0.9,369,1,0.47,0,0
9.17,13.5,0,14,6,0.92,0.42,359,0,0.16,0,0
10.31,8.5,1,10,0,1.01,0.45,36,1,0.43,1,15.5
2.37,8.8,1,17,5,1.68,0.29,186,1,0.12,0,0
10.55,5.7,0,7,3,0.75,0.35,95,0,0.74,0,0
28.39,11.7,2,14,0,0.84,0.74,95,0,0.25,1,21.8
8.8,3.5,2,4,0,0.64,0.09,372,0,0.89,0,0
5.03,1.9,1,14,6,0.84,0.96,86,0,0.34,1,14.7
22.5,10.0,1,15,2,0.97,0.34,184,0,0.78,1,38.6
7.13,9.3,0,15,0,0.56,0.99,368,0,0.49,0,0
11.82,5.5,1,18,6,1.37,0.05,356,1,0.51,1,11.5
12.83,4.5,2,12,2,0.63,0.82,738,0,0.38,1,20.3
21.92,3.2,1,17,4,1.22,0.37,98,1,0.6,1,29.1
8.48,5.7,0,19,3,1.57,0.3,187,1,0.24,0,0
8.48,8.5,0,10,2,1.39,0.08,721,1,0.4,0,0
14.39,11.5,0,8,5,2.14,0.76,355,1,0.11,1,39.2
24.41,1.4,1,19,4,2.05,0.83,97,1,0.84,1,28.8
12.87,7.4,1,10,6,0.86,0.99,184,1,0.11,0,0
20.19,8.6,1,9,4,1.77,0.67,359,1,0.85,1,48.9
13.75,8.1,1,12,6,1.0,0.93,182,0,0.88,0,0
21.31,12.0,1,11,0,0.51,0.63,86,0,0.31,1,25.2
28.39,1.8,1,12,0,0.87,0.27,371,0,0.23,1,64.6
17.07,14.6,0,14,4,0.89,0.44,182,0,0.65,1,23.6
8.48,14.6,1,11,2,0.76,0.25,100,0,0.79,0,0
9.16,5.8,0,19,2,1.73,0.72,733,1,0.78,0,0
12.67,1.1,1,20,5,1.44,0.23,367,1,0.11,0,0
23.56,5.3,2,8,4,2.17,0.53,175,1,0.98,1,63.7
20.5,5.7,2,7,4,0.96,0.68,178,0,0.19,1,13.8
14.18,1.5,0,11,6,0.63,0.92,40,0,0.78,1,36.7
7.3,1.3,0,6,1,0.79,0.12,729,0,0.31,0,0
7.3,7.0,1,8,5,1.52,0.05,94,1,0.42,1,20.9
28.39,3.4,0,16,0,0.58,0.7,367,0,0.89,1,16.2
13.65,9.3,0,9,2,1.57,0.48,739,1,0.58,0,0
15.28,14.3,1,6,5,0.7,0.97,729,0,0.38,1,18.6
17.54,4.4,2,5,1,0.94,0.46,740,0,0.9,0,0
28.53,11.9,1,11,3,0.76,0.93,188,0,0.65,1,41.5
10.55,2.4,0,5,1,1.06,0.17,366,0,0.16,0,0
28.27,4.4,0,19,4,1.6,0.63,22,1,0.12,1,65.0
15.98,5.7,1,19,0,1.73,0.51,371,1,0.28,0,0
23.79,6.2,1,12,6,0.83,0.7,370,0,0.3,1,23.9
25.63,12.6,1,19,6,1.47,0.69,24,1,0.27,1,44.5
25.63,5.6,1,5,6,0.82,0.72,186,0,0.86,1,34.6
10.9,6.6,1,19,6,1.23,0.6,372,1,0.86,1,35.3
25.34,3.2,2,8,1,1.97,0.67,176,1,0.6,1,51.4
20.14,5.5,2,16,5,0.88,0.58,24,0,0.99,1,33.6
26.1,13.0,1,14,6,0.86,0.41,40,0,0.29,1,39.1
5.06,7.2,1,4,1,0.75,0.24,359,0,0.83,0,0
14.05,10.0,1,19,2,1.6,0.53,89,1,0.95,1,33.2
9.71,10.5,1,23,0,1.05,0.17,738,0,0.41,0,0
3.84,3.6,0,18,3,1.04,0.89,94,1,0.92,1,15.4
23.56,14.1,1,7,4,0.98,0.24,95,0,0.23,1,42.0
8.43,6.6,1,11,3,0.68,0.08,357,0,0.52,0,0
2.37,9.4,1,17,5,1.66,0.4,91,1,0.79,1,7.9
3.84,3.9,2,9,5,1.56,0.31,186,1,0.62,0,0
8.48,10.8,2,17,4,0.87,0.47,726,1,0.11,1,6.7
17.49,13.0,1,17,0,1.28,0.64,186,1,0.96,1,27.1
20.95,13.4,0,12,0,0.51,0.73,365,0,0.91,1,22.0
20.19,12.4,1,19,0,1.36,0.61,190,1,0.13,1,42.1
18.52,1.3,1,5,5,0.73,0.62,365,0,0.14,0,0
23.49,12.4,1,15,2,0.87,0.27,740,0,0.4,1,33.1
6.45,4.7,0,13,3,1.1,0.96,725,0,0.51,0,0
12.56,7.0,1,15,5,0.93,0.62,726,0,0.17,1,17.9
23.33,2.6,1,7,3,0.71,0.17,367,0,0.47,1,20.9
36.1,0.5,1,13,2,0.76,0.78,174,0,0.87,1,43.7
6.97,14.9,2,8,5,1.8,0.58,369,1,0.26,0,0
16.05,11.7,1,12,4,1.01,0.81,368,0,0.68,1,13.5
26.62,6.2,1,17,0,1.3,0.36,360,1,0.99,1,37.9
26.62,5.9,0,7,3,0.89,0.21,733,0,0.57,0,0
7.56,3.0,1,21,1,0.89,0.04,372,0,0.63,0,0
19.8,4.1,0,6,3,0.87,0.95,83,0,0.63,1,34.8
31.39,3.9,2,12,4,0.76,0.81,170,0,0.55,1,18.9
18.84,9.7,1,15,1,0.63,0.03,82,0,0.13,1,32.8
31.39,7.6,2,7,1,0.55,0.86,89,0,0.66,1,38.8
21.31,14.1,0,18,3,2.05,0.09,737,1,0.73,1,31.1
16.28,10.3,2,14,4,0.93,0.2,40,0,0.91,1,29.1
19.05,12.7,1,18,6,1.63,0.21,729,1,0.96,1,25.9
23.79,3.2,1,14,5,1.15,0.99,183,0,0.41,1,31.1
10.55,9.3,2,13,6,0.86,0.71,87,0,0.87,0,0
12.67,8.1,1,11,6,0.78,0.36,184,0,0.78,0,0
6.73,0.9,1,23,0,0.67,0.78,731,0,0.58,0,0
19.68,3.4,0,16,3,0.42,0.96,22,0,0.54,1,38.4
6.45,13.1,2,18,3,1.33,0.87,365,1,0.34,0,0
6.13,1.2,0,18,4,1.31,0.68,97,1,0.89,0,0
5.56,8.3,1,5,3,0.71,0.8,33,0,0.4,1,33.5
12.11,7.4,1,8,2,0.69,0.44,736,1,0.24,0,0
20.95,9.7,0,18,0,1.94,0.23,188,1,0.34,1,16.4
4.73,4.8,1,6,5,0.89,0.44,170,0,0.81,0,0
21.92,8.4,2,18,0,0.77,0.65,371,1,0.75,1,1.6
23.33,13.1,0,12,3,0.88,0.45,177,0,0.49,1,32.0
10.31,12.9,2,8,1,1.93,0.61,175,1,0.51,1,15.0
13.52,7.4,1,6,6,0.83,0.09,81,0,0.48,1,11.2
3.93,4.4,2,8,4,1.81,0.77,180,1,0.42,1,28.1
21.25,5.7,1,6,1,0.54,0.35,369,0,0.94,0,0
19.05,14.9,0,11,2,0.6,0.29,174,0,0.33,0,0
9.71,0.5,0,20,1,1.55,0.89,729,1,0.94,0,0
12.56,6.2,2,1,5,0.9,0.79,370,0,0.49,1,19.7
10.9,1.1,2,4,6,0.82,0.25,81,0,1.0,1,20.3
13.52,6.8,0,23,1,0.86,0.69,33,0,0.78,1,15.6
12.56,10.9,0,17,0,1.85,0.25,96,1,0.11,1,42.5
15.98,5.0,1,8,4,0.99,0.41,187,1,0.89,1,37.7
8.87,11.3,1,11,2,1.26,0.22,734,0,0.36,0,0
14.33,12.7,1,22,6,0.94,0.46,367,0,0.2,0,0
15.01,5.6,0,8,1,1.4,0.78,89,1,0.79,1,54.5
12.11,12.3,2,7,4,0.79,0.36,81,0,0.54,0,0
15.01,11.2,0,11,0,0.92,0.35,739,0,0.11,1,14.0
7.3,2.5,1,15,5,0.93,0.26,179,0,0.39,1,24.3
12.56,8.0,1,21,6,0.66,0.79,40,0,0.37,1,26.4
18.84,12.8,0,8,5,1.48,0.26,371,1,0.87,0,0
13.65,14.0,2,18,3,1.19,0.82,34,1,0.12,1,54.9
9.96,7.2,1,8,2,1.78,0.08,374,1,0.37,0,0
8.87,8.2,2,15,4,1.1,0.3,173,0,0.73,0,0
35.18,7.1,1,16,5,0.73,0.71,738,0,0.28,1,23.4
6.13,10.9,0,10,4,2.08,0.75,99,1,0.15,1,33.1
3.93,10.1,2,11,0,0.7,0.41,187,0,0.98,0,0
7.51,13.6,1,18,0,2.09,0.99,98,1,0.63,1,38.6
6.45,14.7,2,9,2,1.38,0.77,31,1,0.47,1,20.6
16.41,0.6,1,19,5,1.48,0.47,720,1,0.11,1,15.9
9.82,5.2,2,0,1,0.91,0.45,99,0,0.71,0,0
12.66,4.6,1,8,6,1.37,0.82,35,1,0.32,1,46.8
3.93,5.5,0,1,5,0.72,0.11,733,0,0.11,0,0
9.17,2.7,2,11,0,0.54,0.42,172,0,0.95,0,0
20.5,3.5,0,21,5,0.75,0.36,177,0,0.8,1,27.9
31.39,5.4,1,22,2,1.02,0.13,82,0,0.29,1,33.6
19.68,11.8,1,9,5,2.26,0.32,91,1,0.23,1,47.0
20.14,11.4,1,8,2,1.88,0.02,734,1,0.69,1,28.9
14.18,9.2,2,3,1,0.93,0.5,728,0,0.71,0,0
22.5,2.5,1,8,4,1.54,0.59,738,1,1.0,1,32.2
3.93,14.9,1,11,3,0.88,0.75,87,0,0.4,0,0
15.98,6.1,1,17,0,1.15,0.62,33,1,0.92,1,55.7
21.31,11.9,0,13,4,0.94,0.31,727,0,0.56,1,22.2
17.07,8.1,0,19,2,1.43,0.11,180,1,0.81,1,28.2
5.77,1.9,1,16,1,0.84,0.44,22,0,0.64,1,38.9
19.68,10.0,0,16,1,0.66,0.34,96,0,0.55,1,26.1
18.52,2.1,1,21,5,0.82,0.06,83,0,0.19,1,30.1
7.8,11.2,0,8,0,2.09,0.55,358,1,0.28,1,33.5
9.17,11.8,1,10,3,1.96,0.56,98,1,0.33,1,19.6
22.5,14.2,0,21,3,0.65,0.8,739,0,0.12,0,0
13.22,14.0,2,13,1,0.34,0.36,90,0,0.87,1,11.6
6.45,5.7,1,12,0,0.7,0.74,92,0,0.72,0,0
23.79,9.9,0,8,6,1.78,0.98,723,1,0.84,1,49.6
14.33,3.8,0,9,3,1.33,0.46,188,1,0.11,1,33.8
12.11,4.9,1,19,5,1.5,0.07,23,1,0.66,1,35.9
28.27,10.0,0,17,5,1.49,0.61,363,1,0.28,1,47.0
7.8,7.8,0,10,3,1.67,0.74,183,1,0.64,0,0
28.27,11.0,1,4,2,0.65,0.84,82,0,0.21,1,43.4
14.39,12.9,1,7,5,0.76,0.96,86,0,0.75,1,27.1
21.31,3.2,2,16,6,0.72,0.93,372,0,0.41,0,0
9.82,9.4,2,13,5,0.91,0.21,720,0,0.64,0,0
22.5,11.3,0,9,3,2.03,0.3,92,1,0.6,1,49.7
23.79,0.7,1,8,0,1.22,0.04,30,1,0.36,1,56.0
28.39,10.7,2,18,6,1.05,0.14,356,1,0.76,1,25.9
7.34,4.5,1,23,1,0.86,0.05,84,0,0.56,0,0
29.14,10.7,1,9,6,0.78,0.08,83,1,0.3,1,41.5
24.41,11.3,0,13,2,0.64,0.73,739,0,0.82,1,35.3
13.22,13.4,0,19,0,1.48,0.06,722,1,1.0,0,0
20.95,12.8,2,8,6,1.82,0.32,728,1,0.44,1,33.8
5.06,1.2,2,16,1,0.82,0.98,81,0,0.71,0,0
21.08,14.3,2,10,5,1.38,0.26,355,1,0.95,1,48.2
14.33,11.7,2,13,0,0.94,0.52,184,0,0.16,0,0
10.31,9.3,0,15,4,0.54,0.91,369,0,0.42,0,0
3.93,2.7,0,21,4,1.01,0.57,188,0,0.32,0,0
33.07,12.6,1,7,3,0.8,0.45,95,0,0.69,1,35.6
12.66,9.8,1,11,3,0.96,0.01,179,0,0.86,0,0
2.96,1.1,1,14,0,0.76,0.74,174,0,0.77,0,0
10.9,11.6,2,17,5,1.59,0.03,84,1,0.72,1,31.3
16.08,10.4,1,13,3,1.25,0.11,93,0,0.62,1,44.1
4.73,8.0,1,17,2,1.58,0.23,88,1,0.26,0,0
25.34,8.8,2,16,4,0.45,0.86,84,0,0.11,1,38.5
13.65,10.0,0,6,0,0.6,0.62,356,0,0.93,1,29.2
6.73,7.2,1,8,1,1.81,0.34,723,1,0.54,0,0
12.83,5.9,1,18,0,1.51,0.83,729,1,0.41,1,15.9
13.65,14.4,1,13,4,0.87,0.66,375,0,0.39,0,0
